,Country Name,Country Code,gdp_g,ir,gdp_gpc,gcf,igs,alpha
83,Lebanon,LBN,-42.4511182157698,3.34203359055792,-43.566901518539,19.7394089555735,91.5758430391798,-0.1509290634197208
84,Liberia,LBR,-26.6684493351628,2.501234741560078,-28.6558817465255,13.635120100554,25.689212429309848,0.05706034936912125
85,Libya,LBY,7.19941714521018,1.51183970856093,4.38378689891704,26.99242460221845,28.1549819099988,0.27861536940469966
86,Liechtenstein,LIE,4.49198530684953,3.10705065111094,2.97013215130669,24.2683686332953,43.6120465213356,0.24876261864252425
87,Sri Lanka,LKA,2.2993014119801,11.5675360890558,0.993725925637094,21.724476063059,36.7567717782692,0.24689606609986467
88,Lesotho,LSO,5.79524440769248,14.7282455646297,3.79811026861769,22.61994326658235,46.32324584512265,0.2575873848983992
89,Lithuania,LTU,2.57760282144477,5.76024909185262,1.97219126778978,26.078870880052,30.9137706709867,0.24952375624423506
90,Luxembourg,LUX,9.79806535809348,3.37095887290443,8.73531558732435,24.0079552872063,89.1978520724543,0.23435695190620326
91,Latvia,LVA,2.57760282144477,5.76024909185262,1.97219126778978,26.078870880052,30.9137706709867,0.24952375624423506
92,Morocco,MAR,2.84620258129318,3.2599694922639,1.01420048153446,30.2708138766024,27.7959074491801,0.24329911924643866
93,Monaco,MCO,4.16365931039135,3.10705065111094,3.20783877811965,24.2683686332953,43.6120465213356,0.24805446809361714
94,Moldova,MDA,-1.276728623381423,17.149151997396,-0.15613380300603508,30.44341753019545,45.1388888888889,0.2007698831766302
95,Madagascar,MDG,4.07488065683054,9.01299594555501,1.09838952005666,40.7488308955784,16.4068282335069,0.2429532253196428
96,Maldives,MDV,9.3268083262179,7.16585889470777,5.92716631946011,21.6156910779398,21.31652482308875,0.31187664724563885
97,Mexico,MEX,3.62544873456009,20.0078767139978,1.8925397085539,23.1062411899557,19.1974507744512,0.2748741986728887
98,Marshall Islands,MHL,-1.69160881117175,6.325957872643995,-4.53457175543834,23.2229044226286,59.6818923926582,0.1809533148432503
99,North Macedonia,MKD,4.82703425038704,12.6863036456149,4.6628151972627,27.00594261489415,23.15541855899205,0.27583415418888974
100,Mali,MLI,4.17738810944253,-0.076692997928865,2.31746645659021,21.3388686281479,29.005230337752,0.2688077373394982
101,Malta,MLT,8.17910558123998,0.847691359226212,7.13131154020613,27.1532317474863,82.4682953660736,0.22432024610661358
102,Montenegro,MNE,4.82703425038704,12.6863036456149,4.6628151972627,27.00594261489415,23.15541855899205,0.27583415418888974
103,Mongolia,MNG,4.17819574333862,10.258963991403986,1.86683067431733,47.8010959825887,53.8773708122386,0.18614029164544446
104,Mozambique,MOZ,6.50000455383241,12.0539809491311,5.43536288253897,18.0423823249153,24.932350206233103,0.3007294513374498
105,Mauritania,MRT,4.77758542001104,12.9326820981099,2.14115662082197,12.9862448754565,39.1880557588656,0.2753589127102519
106,Mauritius,MUS,4.4651486071005,12.670042091136,3.66809083169046,30.703986617544,70.5800256407345,0.2057473657968456
107,Malawi,MWI,1.34468950925077,12.4463620502664,-3.29583475707483,18.0423823249153,24.932350206233103,0.25119707661793045
108,Malaysia,MYS,9.0596008665043,2.81320089714805,5.88442326437861,29.8708580008172,65.3122119487233,0.24025760838604415
109,Namibia,NAM,1.85867496230729,13.1516301559791,-4.47717549353362,14.8250857159645,46.5102249828075,0.22958722738190357
110,Niger,NER,0.957045972548471,-2.84352517985621,-2.07590404579965,13.6775489737644,23.2983285683678,0.2628337376885759
111,Nigeria,NGA,1.91938129589542,50.4666881235916,-0.709919118742604,13.635120100554,25.689212429309848,0.2715495893457256
112,Nicaragua,NIC,-1.73821633052118,10.618770728743339,-4.02628542803531,27.4616817543057,65.1916729304879,0.16757727399475905
113,Netherlands,NLD,4.42011789608519,1.08215810253299,3.79556930603037,24.759972159324,51.0074783079399,0.24083554094517956
114,Norway,NOR,1.03825235459402,4.54614335505379,0.62201854920076,27.6462104663043,33.2092922177253,0.23267116489022555
115,Nepal,NPL,4.32964793286281,8.84688691232552,2.01728281849698,21.5069060928206,22.2833234381476,0.27700599804388504
116,Nauru,NRU,-2.81674741521113,6.325957872643995,-5.78258061251179,23.2229044226286,59.6818923926582,0.17216575471581605
117,New Zealand,NZL,0.161404002833294,5.7159915513563,-0.318272944076497,23.3708834150811,25.6279307928637,0.24359810213962915
118,Oman,OMN,11.7568618360793,3.34203359055792,5.86168440723785,12.3265595515596,50.62195588319455,0.3041393024856282
119,Pakistan,PAK,4.95976889440936,7.84426473740044,1.47971839650512,18.9114576905339,20.3497262080299,0.2854655665905076
120,Panama,PAN,1.56224700549524,0.205867258317745,-0.585158721182395,7.73179243053669,57.3390338158015,0.23998649229341032
121,Peru,PER,-12.3120414471296,3398.67901005332,-14.2605482152831,23.1737672132763,11.2071241874214,0.3633928171069282
122,Philippines,PHL,6.18391820283388,12.2429906542055,3.76201259656534,21.0095892110108,21.5430347139672,0.29259972520416616
123,Palau,PLW,5.4365063789713,6.325957872643995,3.14548113506106,23.2229044226286,59.6818923926582,0.23592688672382847
124,Papua New Guinea,PNG,-1.41957988360637,4.48044551322661,-3.63157593033685,23.2229044226286,52.7464950586072,0.1933429607505646
125,Poland,POL,-1.276728623381423,244.550932984827,-0.15613380300603508,30.44341753019545,45.1388888888889,0.2141371480532714
126,Portugal,PRT,6.44063924027603,12.6863036456149,6.59607129817712,28.2934760225759,35.4037057738293,0.27133570100834714
127,Paraguay,PRY,6.93520391103523,26.4221267235586,4.04345482235881,18.8409093238553,31.0751177537178,0.2900971195959158
128,Qatar,QAT,6.2222111194924,3.30000000000015,2.55105350064144,19.7394089555735,50.62195588319455,0.2552517736206581
129,Romania,ROU,-1.276728623381423,17.149151997396,-0.15613380300603508,30.44341753019545,45.1388888888889,0.2007698831766302
130,Rwanda,RWA,-0.0365342731905969,1.01027824831114,-2.66788403631973,13.4260150885196,17.2884840787248,0.2647436652372855
131,Saudi Arabia,SAU,-0.503060020480774,1.03264490339738,-4.64743221534133,19.4449189923403,38.0773808690294,0.21937916302307683
132,Sudan,SDN,8.93139368787767,66.7203219315898,8.26029683156612,8.04471825320621,9.34225345533624,0.36187326512814233
133,Senegal,SEN,3.97378331483225,0.447309340771316,1.01729294588976,13.635120100554,26.5734864809826,0.28186751208406124
134,Singapore,SGP,10.1588286387889,2.34545627195897,6.97185727511311,34.06069305235,168.276992586672,0.11380038137893513
135,Solomon Islands,SLB,4.26425672366133,14.9322478710301,1.13924587552209,11.3504169907101,131.412605603555,0.16001985522965506
136,Sierra Leone,SLE,0.729999998695902,2.501234741560078,-1.76327858641024,8.32556810422823,17.6707771218222,0.28041093290026703
137,El Salvador,SLV,0.964059196617328,17.6340799385345,-0.958842262348298,15.3275571767932,23.6905076472332,0.2638303837746426
138,San Marino,SMR,4.82703425038704,12.6863036456149,4.6628151972627,27.00594261489415,23.15541855899205,0.27583415418888974
139,Somalia,SOM,3.80766467032947,12.0539809491311,5.65327611010696,28.0180463070803,41.5157025741336,0.2498599328487069
140,Serbia,SRB,4.82703425038704,12.6863036456149,4.6628151972627,27.00594261489415,23.15541855899205,0.27583415418888974
141,South Sudan,SSD,3.80766467032947,12.0539809491311,1.09838952005666,18.0423823249153,24.932350206233103,0.2755366034249233
142,Sao Tome and Principe,STP,3.13531563677772,0.689055807312738,0.560555149340772,11.7558442614205,28.935914284944552,0.2775365014131414
143,Suriname,SUR,4.20000000041219,0.769646742205996,2.61260603429758,21.105979854977647,20.4280810827214,0.2808547371834576
144,Slovenia,SVN,4.82703425038704,1281.44349404876,4.6628151972627,27.00594261489415,23.15541855899205,0.3504149835677033
145,Sweden,SWE,2.65480692720075,6.4432758742661,1.97219126778978,30.251601156798,29.4557208877026,0.2435988044777188
